ADT-HURSAT SID ,ALT SID IBTrACS,ATCF ID   ,Names and sources in IBTrACS
2003129N05091  ,               ,bio012003 ,bio012003[jtwc_io] = UNNAMED[newdelhi]
2003137N07131  ,               ,bwp032003 ,bwp032003[jtwc_wp] = UNNAMED[cma] = TD0518[hko]
2003138N04148  ,               ,bwp042003 ,bwp042003[jtwc_wp] = CHAN-HOM[tokyo] = CHAN-HOM[cma] = CHAN-HOM[hko]
2003140N10258  ,               ,bep012003 ,ANDRES[hurdat_epa] = bep012003[atcf]
2003144N16119  ,               ,bwp052003 ,bwp052003[jtwc_wp] = LINFA[tokyo] = LINFA[cma] = LINFA[hko]
2003150N17119  ,               ,bwp062003 ,bwp062003[jtwc_wp] = NANGKA[tokyo] = NANGKA[cma] = NANGKA[hko]
2003155S10172  ,               ,bsh292003 ,bsh292003[jtwc_sh] = GINA[nadi] = GINA[wellington] = GINA[neumann]
2003156S07155  ,               ,none      ,EPI[bom] = EPI[wellington]
2003158N08156  ,               ,bwp072003 ,bwp072003[jtwc_wp] = SOUDELOR[tokyo] = SOUDELOR[cma] = SOUDELOR[hko]
2003162N10319  ,               ,bal022003 ,UNNAMED[hurdat_atl] = bal022003[atcf]
2003168N16257  ,               ,bep022003 ,BLANCA[hurdat_epa] = bep022003[atcf]
2003177N14263  ,               ,bep032003 ,CARLOS[hurdat_epa] = bep032003[atcf]
2003179N20271  ,               ,bal032003 ,BILL[hurdat_atl] = bal032003[atcf]
2003187N14244  ,               ,bep042003 ,DOLORES[hurdat_epa] = bep042003[atcf]
2003188N11307  ,               ,bal042003 ,CLAUDETTE[hurdat_atl] = bal042003[atcf]
2003192N14254  ,               ,bep052003 ,ENRIQUE[hurdat_epa] = bep052003[atcf]
2003196N05150  ,               ,bwp092003 ,bwp092003[jtwc_wp] = IMBUDO[tokyo] = IMBUDO[cma] = IMBUDO[hko]
2003196N11137  ,               ,bwp082003 ,bwp082003[jtwc_wp] = KONI[tokyo] = KONI[cma] = KONI[hko]
2003198N31306  ,               ,bal052003 ,DANNY[hurdat_atl] = bal052003[atcf]
2003199N14255  ,               ,bep062003 ,FELICIA[hurdat_epa] = bep062003[atcf]
2003201N12317  ,               ,bal062003 ,UNNAMED[hurdat_atl] = bal062003[atcf]
2003206N21089  ,               ,none      ,UNNAMED[newdelhi]
2003207N29280  ,               ,bal072003 ,UNNAMED[hurdat_atl] = bal072003[atcf]
2003212N09150  ,               ,bwp112003 ,bwp112003[jtwc_wp] = ETAU[tokyo] = ETAU[cma] = ETAU[hko]
2003212N12130  ,               ,bwp102003 ,bwp102003[jtwc_wp] = MORAKOT[tokyo] = MORAKOT[cma] = MORAKOT[hko]
2003219N16244  ,               ,bep072003 ,GUILLERMO[hurdat_epa] = bep072003[atcf]
2003221N14249  ,               ,bep082003 ,HILDA[hurdat_epa] = bep082003[atcf]
2003223N13224  ,               ,bcp012003 ,UNNAMED[hurdat_epa] = 01-C[cphc] = bcp012003[atcf]
2003226N07156  ,               ,bwp122003 ,bwp122003[jtwc_wp] = KROVANH[tokyo] = KROVANH[cma] = KROVANH[hko]
2003227N26277  ,               ,bal082003 ,ERIKA[hurdat_atl] = bal082003[atcf]
2003230N18125  ,               ,bwp132003 ,bwp132003[jtwc_wp] = VAMCO[tokyo] = VAMCO[cma] = VAMCO[hko]
2003231N20118  ,               ,none      ,UNNAMED[cma]
2003234N15295  ,               ,bal092003 ,UNNAMED[hurdat_atl] = bal092003[atcf]
2003235N20253  ,               ,bep092003 ,IGNACIO[hurdat_epa] = bep092003[atcf]
2003240N14230  ,               ,bep102003 ,JIMENA[hurdat_epa] = JIMENA[cphc] = bep102003[atcf]
2003240N15329  ,               ,bal102003 ,FABIAN[hurdat_atl] = bal102003[atcf]
2003240N20139  ,               ,bwp142003 ,bwp142003[jtwc_wp] = DUJUAN[tokyo] = DUJUAN[cma] = DUJUAN[hko]
2003240N21089  ,               ,none      ,UNNAMED[newdelhi]
2003243N24268  ,               ,bal112003 ,GRACE[hurdat_atl] = bal112003[atcf]
2003247N10153  ,               ,bwp152003 ,bwp152003[jtwc_wp] = MAEMI[tokyo] = MAEMI[cma] = MAEMI[hko]
2003247N19249  ,               ,bep112003 ,KEVIN[hurdat_epa] = bep112003[atcf]
2003247N27272  ,               ,bal122003 ,HENRI[hurdat_atl] = bal122003[atcf]
2003249N14329  ,               ,bal132003 ,ISABEL[hurdat_atl] = bal132003[atcf]
2003251N12338  ,               ,bal142003 ,UNNAMED[hurdat_atl] = bal142003[atcf]
2003257N15252  ,               ,bep122003 ,LINDA[hurdat_epa] = bep122003[atcf]
2003259N13133  ,               ,bwp162003 ,bwp162003[jtwc_wp] = CHOI-WAN[tokyo] = CHOI-WAN[cma] = CHOI-WAN[hko]
2003262N17254  ,               ,bep132003 ,MARTY[hurdat_epa] = bep132003[atcf]
2003267N15140  ,               ,bwp172003 ,bwp172003[jtwc_wp] = KOPPU[tokyo] = KOPPU[cma] = KOPPU[hko]
2003268N28298  ,               ,bal152003 ,JUAN[hurdat_atl] = bal152003[atcf]
2003269N12322  ,               ,bal162003 ,KATE[hurdat_atl] = bal162003[atcf]
2003271N18275  ,               ,bal172003 ,LARRY[hurdat_atl] = bal172003[atcf]
2003272S05066  ,               ,bsh012004 ,bsh012004[jtwc_sh] = ABAIMBA[reunion] = ABAIMBA[neumann]
2003275N16252  ,               ,bep142003 ,NORA[hurdat_epa] = bep142003[atcf]
2003276N12262  ,               ,bep152003 ,OLAF[hurdat_epa] = bep152003[atcf]
2003279N17084  ,               ,none      ,UNNAMED[newdelhi]
2003279N18118  ,               ,bwp182003 ,bwp182003[jtwc_wp] = UNNAMED[cma]
2003283N26131  ,               ,bwp192003 ,bwp192003[jtwc_wp]
2003284N19291  ,               ,bal182003 ,MINDY[hurdat_atl] = bal182003[atcf]
2003286N09323  ,               ,bal192003 ,NICHOLAS[hurdat_atl] = bal192003[atcf]
2003290N15132  ,               ,bwp202003 ,bwp202003[jtwc_wp] = KETSANA[tokyo] = KETSANA[cma] = KETSANA[hko]
2003291N17147  ,               ,bwp212003 ,bwp212003[jtwc_wp] = PARMA[tokyo] = PARMA[cma] = PARMA[hko]
2003294N10260  ,               ,bep162003 ,PATRICIA[hurdat_epa] = bep162003[atcf]
2003294N11112  ,               ,bwp222003 ,bwp222003[jtwc_wp]
2003295N09101  ,               ,bwp232003 ,bwp232003[jtwc_wp] = UNNAMED[newdelhi]
2003302N11133  ,               ,bwp242003 ,bwp242003[jtwc_wp] = MELOR[tokyo] = MELOR[cma] = MELOR[hko]
2003313S05079  ,               ,bsh022004 ,bsh022004[jtwc_sh] = BENI[reunion] = BENI[neumann]
2003315N09067  ,               ,bio022003 ,bio022003[jtwc_io] = UNNAMED[newdelhi]
2003316N11141  ,               ,bwp252003 ,bwp252003[jtwc_wp] = NEPARTAK[tokyo] = NEPARTAK[cma] = NEPARTAK[hko]
2003319N13172  ,               ,bwp262003 ,bwp262003[jtwc_wp] = LUPIT[tokyo] = LUPIT[cma] = LUPIT[hko]
2003338S09065  ,               ,bsh032004 ,bsh032004[jtwc_sh] = CELA[reunion] = CELA[neumann]
2003339N13284  ,               ,bal202003 ,ODETTE[hurdat_atl] = bal202003[atcf]
2003340S07093  ,               ,bsh042004 ,bsh042004[jtwc_sh] = JANA[bom] = JANA[neumann]
2003342N28326  ,               ,bal212003 ,PETER[hurdat_atl] = bal212003[atcf]
2003345N05092  ,               ,bio032003 ,bio032003[jtwc_io] = UNNAMED[newdelhi]
2003350S10140  ,               ,bsh052004 ,bsh052004[jtwc_sh] = DEBBIE[bom] = DEBBIE[neumann]
2003357N11142  ,               ,bwp272003 ,bwp272003[jtwc_wp] = UNNAMED[cma] = TD1225[hko]
2003358S06067  ,               ,bsh062004 ,bsh062004[jtwc_sh] = DARIUS[reunion] = DARIUS[neumann]
2003359S15177  ,               ,bsh072004 ,bsh072004[jtwc_sh] = HETA[nadi] = HETA[wellington] = HETA[neumann]
2004001S16124  ,               ,bsh082004 ,bsh082004[jtwc_sh] = KEN[neumann]
2004025S16044  ,               ,bsh092004 ,bsh092004[jtwc_sh] = ELITA[reunion] = ELITA[neumann]
2004026S12063  ,               ,bsh102004 ,bsh102004[jtwc_sh] = FRANK[reunion] = FRANK[neumann]
2004028S06090  ,               ,bsh112004 ,bsh112004[jtwc_sh] = LINDA[bom] = LINDA[neumann]
2004041S14147  ,               ,bsh122004 ,bsh122004[jtwc_sh] = FRITZ[bom] = FRITZ[wellington] = FRITZ[neumann]
2004042N08148  ,               ,bwp012004 ,bwp012004[jtwc_wp] = UNNAMED[cma] = TD0214[hko]
2004052S15172  ,               ,bsh132004 ,bsh132004[jtwc_sh] = IVY[nadi] = IVY[wellington] = IVY[neumann]
2004056S18125  ,               ,bsh142004 ,bsh142004[jtwc_sh] = MONTY[bom] = MONTY[neumann]
2004058S13142  ,               ,bsh152004 ,bsh152004[jtwc_sh] = EVAN[bom] = EVAN[neumann]
2004061S12072  ,               ,bsh162004 ,bsh162004[jtwc_sh] = GAFILO[reunion] = GAFILO[neumann]
2004068S13089  ,               ,bsh172004 ,bsh172004[jtwc_sh] = NICKY[bom] = HELMA[reunion] = NICKY/HELMA[neumann]
2004072S11146  ,               ,bsh182004 ,bsh182004[jtwc_sh] = FAY[bom] = FAY[neumann]
2004074N03143  ,               ,bwp022004 ,bwp022004[jtwc_wp] = UNNAMED[cma] = TD0318[hko]
2004081S12103  ,               ,bsh202004 ,bsh202004[jtwc_sh] = OSCAR[bom] = ITSENG[reunion] = OSCAR/ITSANG[neumann]
2004081S15148  ,               ,bsh192004 ,bsh192004[jtwc_sh] = GRACE[bom] = GRACE[nadi] = GRACE[wellington] = GRACE[neumann]
2004083S08056  ,               ,bsh212004 ,bsh212004[jtwc_sh] = TD21S[neumann]
2004086S29318  ,               ,bal502004 ,bal502004[atcf]
2004093N07154  ,               ,bwp032004 ,bwp032004[jtwc_wp] = SUDAL[tokyo] = SUDAL[cma] = SUDAL[hko]
2004098S15173  ,               ,bsh222004 ,bsh222004[jtwc_sh] = TS22S[neumann]
2004125S08084  ,               ,bsh232004 ,bsh232004[jtwc_sh] = JUBA[reunion] = JUBA[neumann]
2004134N07132  ,               ,bwp042004 ,bwp042004[jtwc_wp] = NIDA[tokyo] = NIDA[cma] = NIDA[hko]
2004135N09114  ,               ,bwp052004 ,bwp052004[jtwc_wp] = UNNAMED[cma] = TD0516[hko]
2004136N05148  ,               ,bwp062004 ,bwp062004[jtwc_wp] = OMAIS[tokyo] = OMAIS[cma] = OMAIS[hko]
2004136N15090  ,               ,bio022004 ,bio022004[jtwc_io] = UNNAMED[newdelhi]
2004143N15252  ,               ,bep012004 ,AGATHA[hurdat_epa] = bep012004[atcf]
2004156N16117  ,               ,bwp072004 ,bwp072004[jtwc_wp] = CONSON[tokyo] = CONSON[cma] = CONSON[hko]
2004158N07142  ,               ,bwp082004 ,bwp082004[jtwc_wp] = CHANTHU[tokyo] = CHANTHU[cma] = CHANTHU[hko]
2004162N18068  ,               ,none      ,UNNAMED[newdelhi]
2004163N15090  ,               ,none      ,UNNAMED[newdelhi]
2004164N06139  ,               ,bwp092004 ,bwp092004[jtwc_wp] = DIANMU[tokyo] = DIANMU[cma] = DIANMU[hko]
2004174N14146  ,               ,bwp102004 ,bwp102004[jtwc_wp] = MINDULLE[tokyo] = MINDULE[cma] = MINDULLE[hko]
2004177N12154  ,               ,bwp112004 ,bwp112004[jtwc_wp] = TINGTING[tokyo] = TINGTING[cma] = TINGTING[hko]
2004185N16241  ,               ,bep022004 ,UNNAMED[hurdat_epa] = bep022004[atcf]
2004186N06203  ,               ,bcp012004 ,UNNAMED[hurdat_epa] = bcp012004[atcf]
2004193N19136  ,               ,bwp122004 ,bwp122004[jtwc_wp] = KOMPASU[tokyo] = KOMPASU[cma] = KOMPASU[hko]
2004195N15255  ,               ,bep032004 ,BLAS[hurdat_epa] = bep032004[atcf]
2004201N14247  ,               ,bep042004 ,CELIA[hurdat_epa] = bep042004[atcf]
2004206N20151  ,               ,bwp132004 ,bwp132004[jtwc_wp] = NAMTHEUN[tokyo] = NAMTHCUN[cma] = NAMTHEUN[hko]
2004208N19118  ,               ,none      ,UNNAMED[cma] = TD0727[hko]
2004209N12247  ,               ,bep052004 ,DARBY[hurdat_epa] = bep052004[atcf]
2004214N12234  ,               ,bep062004 ,UNNAMED[hurdat_epa] = bep062004[atcf]
2004214N30282  ,               ,bal012004 ,ALEX[hurdat_atl] = bal012004[atcf]
2004215N22148  ,               ,bwp152004 ,bwp152004[jtwc_wp] = MALOU[tokyo] = MALOU[cma] = MALOU[hko]
2004216N16166  ,               ,bwp142004 ,bwp142004[jtwc_wp] = MERANTI[tokyo] = MERANTI[cma] = MERANTI[hko]
2004217N13306  ,               ,bal022004 ,BONNIE[hurdat_atl] = bal022004[atcf]
2004219N15137  ,               ,bwp162004 ,bwp162004[jtwc_wp] = RANANIM[tokyo] = RANANIM[cma] = RANANIM[hko]
2004222N24150  ,               ,bwp172004 ,bwp172004[jtwc_wp] = MALAKAS[tokyo] = MALAKAS[cma] = MALAKAS[hko]
2004223N11301  ,               ,bal032004 ,CHARLEY[hurdat_atl] = bal032004[atcf]
2004227N09314  ,               ,bal052004 ,EARL[hurdat_atl] = bal052004[atcf]
2004227N12338  ,               ,bal042004 ,DANIELLE[hurdat_atl] = bal042004[atcf]
2004227N15144  ,               ,bwp182004 ,bwp182004[jtwc_wp] = MEGI[tokyo] = MEGI[cma] = MEGI[hko]
2004230N09172  ,               ,bwp192004 ,bwp192004[jtwc_wp] = CHABA[tokyo] = CHABA[cma] = CHABA[hko]
2004231N09147  ,               ,bwp202004 ,bwp202004[jtwc_wp] = AERE[tokyo] = AERE[cma] = AERE[hko]
2004232N12228  ,               ,bep072004 ,ESTELLE[hurdat_epa] = bep072004[atcf]
2004236N17250  ,               ,bep082004 ,FRANK[hurdat_epa] = bep082004[atcf]
2004237N17236  ,               ,bep092004 ,UNNAMED[hurdat_epa] = bep092004[atcf]
2004238N11325  ,               ,bal062004 ,FRANCES[hurdat_atl] = bal062004[atcf]
2004238N13154  ,               ,bwp212004 ,bwp212004[jtwc_wp] = UNNAMED[cma]
2004239N11171  ,               ,bwp222004 ,bwp222004[jtwc_wp] = SONGDA[tokyo] = SONGDA[cma] = SONGDA[hko]
2004240N15254  ,               ,bep102004 ,GEORGETTE[hurdat_epa] = bep102004[atcf]
2004241N29295  ,               ,bal082004 ,HERMINE[hurdat_atl] = bal082004[atcf]
2004241N32282  ,               ,bal072004 ,GASTON[hurdat_atl] = bal072004[atcf]
2004243S03088  ,               ,bsh012005 ,bsh012005[jtwc_sh] = PHOEBE[bom] = PHOEBE[neumann]
2004244N12257  ,               ,bep112004 ,HOWARD[hurdat_epa] = bep112004[atcf]
2004247N10332  ,               ,bal092004 ,IVAN[hurdat_atl] = bal092004[atcf]
2004248N14156  ,               ,bwp232004 ,bwp232004[jtwc_wp] = SARIKA[tokyo] = SARIKA[cma] = SARIKA[hko]
2004252N15250  ,               ,bep122004 ,ISIS[hurdat_epa] = bep122004[atcf]
2004252N32320  ,               ,bal102004 ,UNNAMED[hurdat_atl] = bal102004[atcf]
2004255N11267  ,               ,bep132004 ,JAVIER[hurdat_epa] = bep132004[atcf]
2004255N23120  ,               ,bwp242004 ,bwp242004[jtwc_wp] = HAIMA[tokyo] = HAIMA[cma] = HAIMA[hko]
2004256N23089  ,               ,none      ,UNNAMED[newdelhi]
2004258N16300  ,               ,bal112004 ,JEANNE[hurdat_atl] = bal112004[atcf]
2004260N11331  ,               ,bal122004 ,KARL[hurdat_atl] = bal122004[atcf]
2004263N13153  ,               ,bwp252004 ,bwp252004[jtwc_wp] = MEARI[tokyo] = MEARI[cma] = MEARI[hko]
2004264N13328  ,               ,bal132004 ,LISA[hurdat_atl] = bal132004[atcf]
2004274N16069  ,               ,bio032004 ,bio032004[jtwc_io] = UNNAMED[newdelhi]
2004275N14139  ,               ,bwp262004 ,bwp262004[jtwc_wp] = MA-ON[tokyo] = MA-ON[cma] = MA-ON[hko]
2004276N12087  ,               ,none      ,UNNAMED[newdelhi]
2004279N14249  ,               ,bep142004 ,KAY[hurdat_epa] = bep142004[atcf]
2004281N23087  ,               ,none      ,UNNAMED[newdelhi]
2004283N24265  ,               ,bal142004 ,MATTHEW[hurdat_atl] = bal142004[atcf]
2004284N07157  ,               ,bwp272004 ,bwp272004[jtwc_wp] = TOKAGE[tokyo] = TOKAGE[cma] = TOKAGE[hko]
2004284N30295  ,               ,bal152004 ,NICOLE[hurdat_atl] = bal152004[atcf]
2004286N14263  ,               ,bep152004 ,LESTER[hurdat_epa] = bep152004[atcf]
2004288N09164  ,               ,bwp282004 ,bwp282004[jtwc_wp] = NOCK-TEN[tokyo] = NOCK-TEN[cma] = NOCK-TEN[hko]
2004299N18251  ,               ,bep162004 ,UNNAMED[hurdat_epa] = bep162004[atcf]
2004299S09063  ,               ,bsh022005 ,bsh022005[jtwc_sh] = UNNAMED[neumann]
2004307N09068  ,               ,bio042004 ,bio042004[jtwc_io] = UNNAMED[newdelhi]
2004312S05085  ,               ,bsh032005 ,bsh032005[jtwc_sh] = AROLA[reunion] = AROLA[neumann]
2004319N10134  ,               ,bwp292004 ,bwp292004[jtwc_wp] = MUIFA[tokyo] = MUIFA[cma] = MUIFA[hko]
2004325S06078  ,               ,bsh042005 ,bsh042005[jtwc_sh] = BENTO[reunion] = BENTOJANA[neumann]
2004327N16125  ,               ,none      ,MERBOK[tokyo] = MERBOK[cma] = MERBOK[hko]
2004331N28320  ,               ,bal162004 ,OTTO[hurdat_atl] = bal162004[atcf]
2004332N02072  ,               ,bio052004 ,bio052004[jtwc_io] = UNNAMED[newdelhi]
2004333N06154  ,               ,bwp302004 ,bwp302004[jtwc_wp] = NANMADOL[tokyo] = NANMADOL[cma] = NANMADOL[hko]
2004338S09113  ,               ,bsh052005 ,bsh052005[jtwc_sh] = UNNAMED[neumann]
2004344N06178  ,               ,bwp312004 ,bwp312004[jtwc_wp] = TALAS[tokyo] = TALAS[cma] = TALAS[hko]
2004348S15173  ,               ,none      ,02F[wellington]
2004352N10154  ,               ,bwp322004 ,bwp322004[jtwc_wp] = NORU[tokyo] = NORU[cma] = NORU[hko]
2004357S06095  ,               ,bsh062005 ,bsh062005[jtwc_sh] = CHAMBO[reunion] = CHAMBO[neumann]
2004357S16216  ,               ,none      ,JUDY[nadi] = JUDY[wellington]
2004365S13120  ,               ,bsh072005 ,bsh072005[jtwc_sh] = RAYMOND[bom] = RAYMOND[neumann]
2005003S09177  ,               ,bsh082005 ,bsh082005[jtwc_sh] = KERRY[bom] = KERRY[nadi] = KERRY[wellington] = KERRY[neumann]
2005006S09099  ,               ,bsh092005 ,bsh092005[jtwc_sh] = SALLY[bom] = SALLY[neumann]
2005007N04085  ,               ,bio012005 ,bio012005[jtwc_io]
2005012N04090  ,               ,bio022005 ,bio022005[jtwc_io] = UNNAMED[newdelhi]
2005013N05153  ,               ,bwp012005 ,bwp012005[jtwc_wp] = KULAP[tokyo] = KULAP[cma] = KULAP[hko]
2005013S14124  ,               ,bsh102005 ,bsh102005[jtwc_sh] = UNNAMED[neumann]
2005015S06089  ,               ,bsh112005 ,bsh112005[jtwc_sh] = DAREN[reunion] = DAREN[neumann]
2005017S09061  ,               ,bsh122005 ,bsh122005[jtwc_sh] = ERNEST[reunion] = ERNEST[neumann]
2005022S14112  ,               ,bsh132005 ,bsh132005[jtwc_sh] = TIM[bom] = TIM[neumann]
2005026S20040  ,               ,none      ,FELAPI[reunion]
2005027S18168  ,               ,none      ,LOLA[nadi] = LOLA[wellington]
2005029S11072  ,               ,bsh142005 ,bsh142005[jtwc_sh] = GERARD[reunion] = GERARD[neumann]
2005032S14195  ,               ,bsh152005 ,bsh152005[jtwc_sh] = MEENA[nadi] = MEENA[wellington] = MEENA[neumann]
2005035S14136  ,               ,bsh162005 ,bsh162005[jtwc_sh] = HARVEY[bom] = HARVEY[neumann]
2005035S15118  ,               ,bsh172005 ,bsh172005[jtwc_sh] = VIVIENNE[bom] = VIVIENNE[neumann]
2005041S13181  ,               ,bsh192005 ,bsh192005[jtwc_sh] = OLAF[nadi] = OLAF[wellington] = OLAF[neumann]
2005042S12190  ,               ,bsh182005 ,bsh182005[jtwc_sh] = NANCY[nadi] = NANCY[wellington] = NANCY[neumann]
2005054S09173  ,               ,bsh202005 ,bsh202005[jtwc_sh] = PERCY[nadi] = PERCY[wellington] = PERCY[neumann]
2005060S12179  ,               ,bsh212005 ,bsh212005[jtwc_sh] = RAE[nadi] = RAE[wellington] = RAE[neumann]
2005063S12141  ,               ,bsh222005 ,bsh222005[jtwc_sh] = INGRID[bom] = INGRID[wellington] = INGRID[neumann]
2005067S12120  ,               ,bsh232005 ,bsh232005[jtwc_sh] = WILLY[bom] = WILLY[neumann]
2005071N06152  ,               ,bwp022005 ,bwp022005[jtwc_wp] = ROKE[tokyo] = ROKE[cma] = ROKE[hko]
2005079S10067  ,               ,bsh242005 ,bsh242005[jtwc_sh] = HENNIE[reunion] = HENNE[neumann]
2005089S10085  ,               ,bsh252005 ,bsh252005[jtwc_sh] = ISANG[reunion] = ISANG[neumann]
2005092S11102  ,               ,bsh262005 ,bsh262005[jtwc_sh] = ADELINE[bom] = JULIET[reunion] = ADELINE/JULI[neumann]
2005103S08138  ,               ,none      ,UNNAMED[bom]
2005107N07151  ,               ,bwp032005 ,bwp032005[jtwc_wp] = SONCA[tokyo] = SONCA[cma] = SONCA[hko]
2005110S17180  ,               ,none      ,SHEILA[nadi] = SHEILA[wellington]
2005138N10265  ,               ,bep012005 ,ADRIAN[hurdat_epa] = bep012005[atcf]
2005148N06156  ,               ,bwp042005 ,NESAT[jtwc_wp] = NESAT[tokyo] = NESAT[cma] = NESAT[hko]
2005160N17276  ,               ,bal012005 ,ARLENE[hurdat_atl] = bal012005[atcf]
2005172N22069  ,               ,none      ,UNNAMED[newdelhi]
2005173N14258  ,               ,bep022005 ,BEATRIZ[hurdat_epa] = bep022005[atcf]
2005177N13263  ,               ,bep032005 ,CALVIN[hurdat_epa] = bep032005[atcf]
2005179N22088  ,               ,none      ,UNNAMED[newdelhi]
2005180N20265  ,               ,bal022005 ,BRET[hurdat_atl] = bal022005[atcf]
2005185N15261  ,               ,bep042005 ,DORA[hurdat_epa] = bep042005[atcf]
2005185N18273  ,               ,bal032005 ,CINDY[hurdat_atl] = bal032005[atcf]
2005186N12299  ,               ,bal042005 ,DENNIS[hurdat_atl] = bal042005[atcf]
2005192N11318  ,               ,bal052005 ,EMILY[hurdat_atl] = bal052005[atcf]
2005192N22155  ,               ,bwp052005 ,HAITANG[jtwc_wp] = HAITANG[tokyo] = HAITANG[cma] = HAITANG[hko]
2005199N15256  ,               ,bep052005 ,EUGENE[hurdat_epa] = bep052005[atcf]
2005199N21168  ,               ,bwp062005 ,NALGAE[jtwc_wp] = NALGAE[tokyo] = NALGAE[cma] = NALGAE[hko]
2005202N13138  ,               ,bwp072005 ,BANYAN[jtwc_wp] = BANYAN[tokyo] = BANYAN[cma] = BANYAN[hko]
2005203N25285  ,               ,bal062005 ,FRANKLIN[hurdat_atl] = bal062005[atcf]
2005205N19267  ,               ,bal072005 ,GERT[hurdat_atl] = bal072005[atcf]
2005210N19115  ,               ,bwp082005 ,WASHI[jtwc_wp] = WASHI[tokyo] = WASHI[cma] = WASHI[hko]
2005210N21088  ,               ,none      ,UNNAMED[newdelhi]
2005211N09141  ,               ,bwp092005 ,MATSA[jtwc_wp] = MATSA[tokyo] = MATSA[cma] = MATSA[hko]
2005215N14224  ,               ,bcp012005 ,ONE[hurdat_epa] = bcp012005[atcf]
2005215N28291  ,               ,bal082005 ,HARVEY[hurdat_atl] = bal082005[atcf]
2005217N13327  ,               ,bal092005 ,IRENE[hurdat_atl] = bal092005[atcf]
2005222N14131  ,               ,bwp102005 ,SANVU[jtwc_wp] = SANVU[tokyo] = SANVU[cma] = SANVU[hko]
2005222N14246  ,               ,bep062005 ,FERNANDA[hurdat_epa] = bep062005[atcf]
2005223N13251  ,               ,bep072005 ,GREG[hurdat_epa] = bep072005[atcf]
2005226N13316  ,               ,bal102005 ,TEN[hurdat_atl] = bal102005[atcf]
2005229N21156  ,               ,bwp122005 ,GUCHOL[jtwc_wp] = GUCHOL[tokyo] = GUCHOL[cma] = GUCHOL[hko]
2005230N20144  ,               ,bwp112005 ,MAWAR[jtwc_wp] = MAWAR[tokyo] = MAWAR[cma] = MAWAR[hko]
2005232N13263  ,               ,bep082005 ,HILARY[hurdat_epa] = bep082005[atcf]
2005235N19266  ,               ,bal112005 ,JOSE[hurdat_atl] = bal112005[atcf]
2005236N23285  ,               ,bal122005 ,KATRINA[hurdat_atl] = bal122005[atcf]
2005237N14148  ,               ,bwp132005 ,TALIM[jtwc_wp] = TALIM[tokyo] = TALIM[cma] = TALIM[hko]
2005238N17255  ,               ,bep092005 ,IRWIN[hurdat_epa] = bep092005[atcf]
2005241N14315  ,               ,bal132005 ,LEE[hurdat_atl] = bal132005[atcf]
2005241N15155  ,               ,bwp142005 ,NABI[jtwc_wp] = NABI[tokyo] = NABI[cma] = NABI[hko]
2005245N19315  ,               ,bal142005 ,MARIA[hurdat_atl] = bal142005[atcf]
2005248N08142  ,               ,bwp152005 ,KHANUN[jtwc_wp] = KHANUN[tokyo] = KHANUN[cma] = KHANUN[hko]
2005249N26281  ,               ,bal162005 ,OPHELIA[hurdat_atl] = bal162005[atcf]
2005249N28293  ,               ,bal152005 ,NATE[hurdat_atl] = bal152005[atcf]
2005255N14113  ,               ,none      ,TD0912[hko]
2005255N15246  ,               ,bep102005 ,JOVA[hurdat_epa] = bep102005[atcf]
2005255N20088  ,               ,none      ,UNNAMED[newdelhi]
2005257N15120  ,               ,bwp162005 ,VICENTE[jtwc_wp] = VICENTE[tokyo] = VICENTE[cma] = VICENTE[hko]
2005257N20069  ,               ,none      ,UNNAMED[newdelhi]
2005258N12242  ,               ,bep112005 ,KENNETH[hurdat_epa] = bep112005[atcf]
2005260N20091  ,               ,none      ,UNNAMED[newdelhi]
2005261N13245  ,               ,bep122005 ,LIDIA[hurdat_epa] = bep122005[atcf]
2005261N13306  ,               ,bal172005 ,PHILIPPE[hurdat_atl] = bal172005[atcf]
2005261N14252  ,               ,bep132005 ,MAX[hurdat_epa] = bep132005[atcf]
2005261N21290  ,               ,bal182005 ,RITA[hurdat_atl] = bal182005[atcf]
2005262N13127  ,               ,bwp172005 ,DAMREY[jtwc_wp] = DAMREY[tokyo] = DAMREY[cma] = DAMREY[hko]
2005262N20155  ,               ,bwp182005 ,SAOLA[jtwc_wp] = SAOLA[tokyo] = SAOLA[cma] = SAOLA[hko]
2005266N15252  ,               ,bep142005 ,NORMA[hurdat_epa] = bep142005[atcf]
2005268N19146  ,               ,bwp192005 ,LONGWANG[jtwc_wp] = LONGWANG[tokyo] = LONGWANG[cma] = LONGWANG[hko]
2005271N17255  ,               ,bep152005 ,OTIS[hurdat_epa] = bep152005[atcf]
2005274N12327  ,               ,bal192005 ,NINETEEN[hurdat_atl] = bal192005[atcf]
2005274N17086  ,               ,bio032005 ,bio032005[jtwc_io]
2005275N19274  ,               ,bal202005 ,STAN[hurdat_atl] = bal202005[atcf]
2005277N34328  ,               ,bal212005 ,UNNAMED[hurdat_atl] = bal212005[atcf]
2005278N27280  ,               ,bal222005 ,TAMMY[hurdat_atl] = bal222005[atcf]
2005279N17111  ,               ,bwp202005 ,bwp202005[jtwc_wp] = TD1007[hko]
2005281N26303  ,               ,bal232005 ,TWENTY-TWO[hurdat_atl] = bal232005[atcf]
2005281N33339  ,               ,bal242005 ,VINCE[hurdat_atl] = bal242005[atcf]
